ci,absmag,log_lum,dist
0.35397935,3.3825788,0.6237283,136.05098
0.3539197,3.382196,0.62389755,136.07921
0.3538601,3.381813,0.62406695,136.10739
0.3538004,3.3814294,0.62423635,136.13567
0.35374075,3.381047,0.62440556,136.16386
0.35368115,3.380664,0.62457484,136.1921
0.3536214,3.380281,0.62474424,136.22032
0.35356182,3.3798985,0.62491333,136.24852
0.3535021,3.379515,0.62508297,136.27678
0.35344246,3.379132,0.62525225,136.30496
0.35338283,3.378749,0.6254216,136.3332
0.3533231,3.378366,0.6255909,136.3614
0.35326353,3.3779838,0.62575996,136.38962
0.35320383,3.3776002,0.62592953,136.41786
0.3531442,3.3772173,0.62609863,136.44608
0.35308453,3.3768337,0.6262682,136.47432
0.35302484,3.376451,0.6264375,136.50253
0.35296524,3.3760684,0.6266067,136.53075
0.35290545,3.3756852,0.62677616,136.55898
0.35284597,3.3753026,0.6269454,136.58716
0.35278627,3.3749194,0.62711465,136.61539
0.3527266,3.3745363,0.62728405,136.64363
0.35266694,3.3741534,0.6274533,136.67186
0.35260734,3.3737707,0.6276226,136.70004
0.35254765,3.3733878,0.6277918,136.72826
0.35248798,3.3730042,0.62796146,136.75656
0.3524284,3.3726218,0.6281306,136.78474
0.3523688,3.3722386,0.6282998,136.81293
0.35230902,3.3718555,0.6284691,136.84116
0.35224932,3.3714726,0.62863845,136.86938
0.35218966,3.3710895,0.62880796,136.8976
0.35213006,3.370707,0.6289772,136.92581
0.35207042,3.370324,0.6291464,136.95403
0.35201073,3.3699408,0.6293158,136.98228
0.3519511,3.3695576,0.62948513,137.01051
0.35189146,3.3691754,0.62965417,137.03865
0.3518319,3.3687923,0.62982357,137.06693
0.3517721,3.3684084,0.62999314,137.09515
0.35171244,3.3680258,0.6301624,137.1234
0.35165274,3.3676426,0.6303318,137.15161
0.3515931,3.3672595,0.6305012,137.17981
0.35153344,3.366877,0.6306703,137.20805
0.35147387,3.3664944,0.6308396,137.23627
0.35141414,3.3661113,0.6310089,137.26448
0.35135448,3.3657281,0.63117826,137.2927
0.35129482,3.3653452,0.6313476,137.32092
0.35123524,3.3649616,0.6315172,137.34915
0.3511755,3.3645787,0.63168645,137.37738
0.3511159,3.3641963,0.6318555,137.40556
0.35105625,3.363813,0.6320249,137.4338
0.35099646,3.3634293,0.63219446,137.46205
0.35093692,3.3630471,0.63236356,137.49023
0.35087717,3.3626635,0.6325332,137.51851
0.3508176,3.3622808,0.6327023,137.5467
0.350758,3.3618982,0.63287157,137.57492
0.35069838,3.3615153,0.63304085,137.60313
0.35063866,3.3611321,0.63321024,137.63136
0.350579,3.3607495,0.63337934,137.65955
0.35051936,3.3603663,0.63354874,137.68779
0.35045967,3.3599832,0.633718,137.71602
0.3504,3.3596005,0.63388735,137.74425
0.35034025,3.3592172,0.6340568,137.77248
0.3502807,3.3588343,0.634226,137.80066
0.35022104,3.3584514,0.63439536,137.82892
0.35016146,3.3580685,0.6345647,137.85712
0.3501018,3.3576858,0.6347339,137.88535
0.35004216,3.3573031,0.6349031,137.91351
0.34998244,3.35692,0.63507247,137.94174
0.3499228,3.356537,0.63524175,137.96997
0.34986314,3.3561537,0.6354111,137.99818
0.34980354,3.3557708,0.6355804,138.02643
0.34974375,3.3553874,0.6357498,138.05466
0.34968418,3.355005,0.635919,138.08284
0.34962335,3.3546176,0.6360879,138.11107
0.34956113,3.354227,0.6362553,138.13919
0.3494989,3.3538365,0.636423,138.16731
0.34943664,3.3534455,0.6365907,138.19547
0.34937447,3.3530545,0.63675845,138.22362
0.34931234,3.3526642,0.63692594,138.25174
0.3492501,3.3522732,0.63709384,138.27986
0.3491879,3.351883,0.6372612,138.308
0.34912568,3.3514915,0.637429,138.33614
0.34906352,3.3511004,0.63759696,138.3643
0.34900126,3.3507094,0.63776445,138.39244
0.34893903,3.3503191,0.63793206,138.42055
0.348877,3.3499281,0.6380998,138.4487
0.34881476,3.3495376,0.6382674,138.47684
0.34875256,3.3491466,0.638435,138.50494
0.34869033,3.3487556,0.63860285,138.5331
0.34862843,3.3483648,0.6387732,138.56177
0.34856647,3.3479736,0.63894427,138.59052
0.34850442,3.347582,0.6391154,138.61931
0.3484425,3.3471909,0.6392864,138.64807
0.3483804,3.3467994,0.63945764,138.67688
0.3483186,3.3464093,0.6396284,138.7056
0.34825653,3.3460171,0.63979965,138.73439
0.34819466,3.3456264,0.63997054,138.76314
0.34813258,3.3452342,0.6401419,138.79196
0.34807056,3.3448431,0.64031273,138.82071
0.34800875,3.3444524,0.6404837,138.84947
0.34794673,3.3440614,0.6406546,138.87822
0.34788483,3.34367,0.64082575,138.90698
0.34782282,3.3432791,0.64099646,138.93573
0.34776083,3.3428879,0.6411677,138.96451
0.3476989,3.3424964,0.64133877,138.99329
0.34763688,3.3421052,0.64150983,139.02205
0.3475749,3.3417132,0.6416811,139.05086
0.3475129,3.3413227,0.64185196,139.0796
0.34745094,3.3409314,0.642023,139.10838
0.34738904,3.34054,0.64219403,139.13712
0.347327,3.340148,0.6423654,139.16595
0.34726506,3.339758,0.64253604,139.1947
0.3472032,3.3393667,0.64270693,139.22342
0.34714112,3.3389752,0.6428782,139.25221
0.34707922,3.3385844,0.6430491,139.28098
0.34701723,3.338193,0.64322007,139.30972
0.34695524,3.3378015,0.6433912,139.33853
0.3468933,3.3374107,0.64356226,139.36728
0.34683135,3.3370194,0.6437332,139.39604
0.3467694,3.3366277,0.6439043,139.42484
0.34670737,3.3362367,0.64407533,139.45358
0.34664553,3.3358457,0.6442462,139.48232
0.34658355,3.3354545,0.6444173,139.51114
0.34652153,3.3350627,0.6445886,139.5399
0.34645957,3.3346725,0.6447593,139.56863
0.3463976,3.3342805,0.64493054,139.59744
0.34633565,3.33389,0.6451014,139.62619
0.34627372,3.3334985,0.64527243,139.65495
0.34621164,3.333107,0.6454438,139.68372
0.34614986,3.3327165,0.6456144,139.71248
0.34608778,3.3323252,0.6457855,139.74123
0.34602582,3.3319335,0.6459566,139.76999
0.34596393,3.331543,0.64612746,139.79878
0.3459019,3.3311512,0.64629865,139.82755
0.34583986,3.3307595,0.64646983,139.85634
0.34577796,3.3303695,0.6466406,139.88504
0.34571588,3.329977,0.6468119,139.9139
0.34565404,3.3295865,0.6469827,139.94261
0.34559208,3.329195,0.6471538,139.97137
0.34553006,3.3288033,0.64732504,140.0002
0.34546816,3.3284128,0.6474959,140.02895
0.34540617,3.3280213,0.64766693,140.05771
0.34534416,3.3276298,0.647838,140.08649
0.34528217,3.3272388,0.64800906,140.11526
0.34522018,3.3268478,0.64818007,140.14398
0.34515828,3.3264565,0.6483511,140.17278
0.34509638,3.3260658,0.64852196,140.20152
0.34503433,3.325674,0.64869326,140.2303
0.34497246,3.3252828,0.64886427,140.25906
0.34491038,3.3248916,0.6490353,140.28784
0.34484845,3.3245006,0.6492063,140.31664
0.3447865,3.3241093,0.6493773,140.34534
0.3447245,3.323718,0.6495484,140.37416
0.34466267,3.3233275,0.6497191,140.40288
0.34460056,3.3229353,0.6498904,140.43166
0.34454077,3.322567,0.6500522,140.4598
0.34448168,3.322207,0.65021074,140.48772
0.34442276,3.3218465,0.65036935,140.51567
0.34436378,3.3214867,0.65052766,140.54356
0.3443048,3.3211272,0.650686,140.57141
0.34424588,3.3207667,0.6508445,140.59933
0.34418678,3.3204067,0.6510029,140.62723
0.34412816,3.3200362,0.6511634,140.6556
0.34406963,3.3196616,0.65132475,140.68407
0.34401092,3.3192873,0.6514862,140.71259
0.3439523,3.3189125,0.65164757,140.74104
0.34389377,3.3185387,0.65180874,140.76952
0.34383512,3.318164,0.65197015,140.798
0.3437765,3.3177893,0.6521315,140.82646
0.34371793,3.3174145,0.6522931,140.85503
0.34365934,3.317041,0.65245414,140.88347
0.34360066,3.3166654,0.65261585,140.91202
0.343542,3.3162909,0.6527771,140.9405
0.34348345,3.3159173,0.65293807,140.96895
0.34342495,3.3155432,0.6530994,140.99742
0.34336644,3.3151686,0.6532608,141.02592
0.34330767,3.3147938,0.6534222,141.05443
0.3432491,3.3144195,0.6535835,141.08292
0.34319052,3.3140447,0.6537449,141.11143
0.34313196,3.3136704,0.6539062,141.13988
0.3430733,3.3132956,0.6540677,141.1684
0.3430146,3.3129208,0.6542293,141.19691
0.34295613,3.3125474,0.6543902,141.22536
0.34289747,3.3121727,0.6545515,141.25386
0.34283882,3.3117979,0.65471315,141.28236
0.34278026,3.311424,0.6548742,141.31085
0.34272176,3.31105,0.6550355,141.33936
0.34266308,3.3106744,0.65519714,141.36784
0.3426045,3.3103004,0.65535825,141.39635
0.34254587,3.3099258,0.6555197,141.4248
0.34248734,3.3095515,0.6556809,141.45331
0.34242862,3.3091767,0.65584254,141.4818
0.34237,3.3088024,0.65600383,141.51031
0.34231153,3.308428,0.656165,141.53877
0.3422528,3.3080533,0.65632653,141.56729
0.34219432,3.30768,0.6564875,141.59575
0.3421357,3.3073049,0.6566492,141.62425
0.34207705,3.3069305,0.65681046,141.65277
0.3420185,3.306556,0.65697175,141.68123
0.34195977,3.3061812,0.6571333,141.70975
0.3419013,3.305807,0.65729433,141.7382
0.34184274,3.305433,0.6574556,141.76671
0.3417841,3.3050582,0.65761703,141.7952
0.34172544,3.3046834,0.65777856,141.82368
0.3416669,3.3043091,0.65793985,141.8522
0.34160832,3.3039346,0.6581013,141.88069
0.34154963,3.3035603,0.6582626,141.90921
0.341491,3.3031852,0.65842396,141.93765
0.34143242,3.3028116,0.65858525,141.96613
0.3413739,3.3024366,0.6587467,141.99464
0.34131518,3.302062,0.6589081,142.02318
0.3412567,3.301688,0.6590693,142.05162
0.3411981,3.301314,0.6592305,142.08012
0.34113947,3.300939,0.65939194,142.10861
0.34108078,3.3005645,0.6595533,142.13707
0.34102228,3.3001907,0.6597144,142.16554
0.3409637,3.299816,0.6598759,142.19408
0.34090507,3.2994413,0.6600372,142.22256
0.3408464,3.299066,0.660199,142.25113
0.3407878,3.2986925,0.66036,142.27957
0.34072927,3.298318,0.6605213,142.30804
0.34067065,3.2979434,0.6606827,142.33656
0.340612,3.2975688,0.6608441,142.36504
0.34055346,3.297195,0.66100526,142.39351
0.34049478,3.2968194,0.6611668,142.42203
0.34043622,3.2964456,0.6613281,142.4505
0.3403776,3.2960718,0.6614891,142.47897
0.34031904,3.2956972,0.66165066,142.50746
0.34026045,3.2953222,0.6618121,142.536
0.34020177,3.2949476,0.6619734,142.5645
0.34014317,3.2945733,0.66213477,142.59296
0.34008464,3.2941988,0.66229606,142.62146
0.34002605,3.293824,0.66245747,142.64993
0.3399673,3.2934496,0.6626189,142.67845
0.33990887,3.2930758,0.66278005,142.70691
0.33985022,3.292701,0.6629416,142.73543
0.3397916,3.292327,0.6631028,142.76387
0.33973294,3.291952,0.66326416,142.79237
0.3396744,3.2915776,0.66342556,142.8209
0.33961585,3.2912033,0.66358685,142.84937
0.33955717,3.2908282,0.6637482,142.87788
0.33949855,3.290454,0.6639096,142.90637
0.33944005,3.2900798,0.66407084,142.93486
0.3393814,3.2897055,0.66423213,142.96336
0.33932278,3.2893312,0.66439366,142.99184
0.33926415,3.2889564,0.664555,143.02034
0.33920562,3.2885826,0.6647161,143.04878
0.33914706,3.288208,0.6648774,143.07729
0.33908844,3.2878332,0.66503894,143.10579
0.33902967,3.2874584,0.66520035,143.1343
0.3389711,3.2870836,0.6653618,143.16281
0.3389126,3.2867098,0.665523,143.19131
0.33885399,3.2863357,0.66568404,143.21973
0.3387954,3.285961,0.66584563,143.24823
0.33873674,3.2855864,0.666007,143.2768
0.3386781,3.2852125,0.6661682,143.30522
0.33861962,3.284838,0.66632944,143.33371
0.33856094,3.2844636,0.666491,143.36217
0.33850235,3.2840889,0.66665226,143.3907
0.33844382,3.283715,0.6668134,143.41914
0.33838522,3.2833395,0.666975,143.44766
0.3383266,3.2829654,0.66713643,143.47621
0.3382679,3.2825909,0.6672977,143.50468
0.3382093,3.2822165,0.66745895,143.53316
0.33815077,3.2818427,0.6676201,143.56165
0.3380922,3.281468,0.66778165,143.59015
0.33803356,3.2810934,0.66794306,143.61864
0.33797503,3.280719,0.6681042,143.6471
0.3379164,3.2803442,0.6682657,143.67563
0.33785775,3.2799695,0.66842705,143.70413
0.33779913,3.2795951,0.6685886,143.7326
0.3377405,3.279221,0.66874975,143.76106
0.3376819,3.2788463,0.6689111,143.7896
0.33762336,3.2784717,0.6690725,143.81805
0.33756477,3.2780976,0.6692338,143.84659
0.33750615,3.2777233,0.66939497,143.87503
0.3374475,3.277349,0.6695563,143.90352
0.33738896,3.2769744,0.6697177,143.93202
0.33733025,3.2765994,0.66987944,143.96056
0.33727172,3.276225,0.67004067,143.98906
0.3372132,3.2758508,0.6702019,144.01753
0.33715445,3.275476,0.6703633,144.04599
0.33709592,3.2751021,0.6705245,144.07445
0.33703732,3.2747278,0.67068577,144.10301
0.3369787,3.2743528,0.6708473,144.13152
0.33692014,3.2739792,0.67100835,144.15993
0.33686146,3.2736042,0.6711698,144.18845
0.33680287,3.2732296,0.6713312,144.21692
0.33674437,3.2728548,0.6714927,144.24544
0.33668572,3.2724802,0.67165416,144.27396
0.33662713,3.2721064,0.67181534,144.3024
0.3365685,3.2717316,0.6719766,144.33092
0.33650985,3.2713568,0.67213804,144.35945
0.33645126,3.2709827,0.6722993,144.38791
0.33639267,3.2706087,0.67246056,144.41635
0.33633414,3.2702339,0.67262197,144.44489
0.33627555,3.2698598,0.67278314,144.47334
0.33621684,3.2694852,0.6729447,144.50188
0.33615834,3.2691107,0.67310596,144.53035
0.33609968,3.268736,0.67326754,144.55887
0.33604112,3.2683618,0.67342865,144.58736
0.33598244,3.2679877,0.67359,144.61581
0.33592388,3.2676127,0.67375135,144.64433
0.33586538,3.267239,0.67391247,144.67279
0.3358067,3.2668638,0.674074,144.70132
0.33574814,3.26649,0.6742352,144.7298
0.33568946,3.2661145,0.674397,144.7583
0.33563086,3.2657406,0.674558,144.78676
0.3355724,3.265366,0.6747196,144.81526
0.33551368,3.2649915,0.6748808,144.84378
0.33545512,3.2646174,0.67504203,144.87224
0.33539647,3.264243,0.67520344,144.90073
0.33533773,3.263868,0.675365,144.92926
0.33527926,3.2634935,0.6755263,144.95772
0.33522072,3.2631195,0.67568755,144.98619
0.33516195,3.262745,0.67584884,145.0147
0.33510342,3.2623703,0.6760101,145.04321
0.33504486,3.2619963,0.67617154,145.07169
0.33498627,3.2616212,0.67633307,145.1002
0.3349278,3.2612476,0.67649406,145.12866
0.3348691,3.2608726,0.6766557,145.15718
0.33481047,3.2604985,0.6768168,145.18564
0.33475193,3.260124,0.6769782,145.21414
0.33469322,3.2597494,0.6771396,145.24261
0.33463463,3.2593753,0.6773008,145.27115
0.33457607,3.2590003,0.6774622,145.29962
0.3345175,3.258626,0.6776235,145.32811
0.33445883,3.258252,0.6777848,145.35658
0.3344002,3.2578764,0.6779466,145.38515
0.33434156,3.2575026,0.67810774,145.41357
0.33428308,3.2571285,0.6782688,145.44205
0.33422443,3.2567537,0.6784304,145.47057
0.33416584,3.256379,0.6785918,145.49907
0.33410725,3.2560048,0.6787531,145.52756
0.33404875,3.2556305,0.6789142,145.556
0.33398998,3.2552557,0.67907584,145.58455
0.33393145,3.2548816,0.679237,145.613
0.33387277,3.2545068,0.6793985,145.64151
0.33381417,3.254133,0.6795596,145.67
0.33375555,3.2537584,0.679721,145.69849
0.33369705,3.253384,0.6798823,145.72697
0.33363834,3.2530093,0.6800437,145.75548
0.33357972,3.2526345,0.68020517,145.784
0.3335212,3.2522604,0.6803665,145.81245
0.3334627,3.2518857,0.68052787,145.84094
0.33340403,3.251512,0.68068886,145.8694
0.33334538,3.251137,0.6808504,145.89793
0.33328682,3.2507625,0.68101174,145.9264
0.33322906,3.2503822,0.68117416,145.9558
0.33317217,3.2499962,0.6813374,145.98596
0.33311546,3.24961,0.68150055,146.01617
0.3330586,3.2492242,0.6816637,146.04634
0.33300164,3.2488382,0.681827,146.07654
0.33294478,3.2484517,0.6819903,146.10677
0.3328879,3.248065,0.6821537,146.137
0.33283105,3.2476792,0.68231696,146.16718
0.33277425,3.2472935,0.68248004,146.19733
0.3327173,3.246907,0.68264323,146.22757
0.3326604,3.246521,0.6828065,146.25774
0.3326036,3.2461348,0.68296987,146.28795
0.3325467,3.2457485,0.6831331,146.31819
0.33248988,3.2453625,0.6832964,146.34839
0.332433,3.244976,0.6834598,146.3786
0.33237612,3.2445903,0.6836228,146.40875
0.3323193,3.244204,0.68378615,146.43895
0.33226246,3.2438178,0.6839495,146.46916
0.3322055,3.2434316,0.6841128,146.49939
0.3321487,3.243045,0.6842761,146.52962
0.3320919,3.2426593,0.68443924,146.55977
0.33203498,3.2422738,0.6846023,146.58992
0.3319781,3.2418869,0.68476593,146.62018
0.33192116,3.2415001,0.68492925,146.6504
0.33186427,3.2411149,0.68509233,146.68056
0.33180752,3.2407286,0.6852555,146.71078
0.33175063,3.2403424,0.6854189,146.74098
0.33169377,3.2399561,0.68558204,146.77116
0.33163616,3.2395623,0.685748,146.80164
0.33157808,3.2391663,0.6859146,146.83214
0.33152005,3.2387693,0.68608135,146.86263
0.33146217,3.2383728,0.686248,146.89317
0.33140424,3.2379773,0.6864145,146.92361
0.3313461,3.2375803,0.6865812,146.95413
0.3312882,3.2371838,0.68674797,146.98466
0.33123022,3.2367868,0.68691474,147.01518
0.3311722,3.2363904,0.68708146,147.04568
0.33111423,3.2359936,0.68724823,147.07622
0.33105627,3.2355974,0.6874149,147.10674
0.33099818,3.2352004,0.6875816,147.13724
0.33094028,3.2348044,0.6877482,147.16772
0.33088225,3.2344074,0.687915,147.19826
0.33082438,3.2340117,0.68808144,147.22874
0.33076644,3.2336152,0.6882482,147.25928
0.3307083,3.2332175,0.6884152,147.28984
0.33065045,3.2328227,0.6885814,147.32025
0.3305923,3.2324257,0.6887481,147.35075
0.3305344,3.2320282,0.6889151,147.38132
0.3304764,3.2316325,0.6890816,147.4118
0.33041844,3.2312355,0.6892484,147.44235
0.33036044,3.2308397,0.6894148,147.47284
0.33030242,3.2304428,0.6895817,147.50336
0.33024442,3.2300463,0.6897484,147.53386
0.33018646,3.2296498,0.68991506,147.56435
0.3301285,3.2292528,0.6900821,147.59486
0.3300705,3.2288563,0.6902485,147.62541
0.33001244,3.2284596,0.6904155,147.65594
0.32995456,3.2280633,0.69058204,147.68643
0.3298966,3.2276673,0.69074845,147.7169
0.3298386,3.2272704,0.69091535,147.74742
0.32978058,3.2268736,0.6910822,147.77802
0.32972258,3.2264771,0.69124866,147.80847
0.32966462,3.2260804,0.69141567,147.83902
0.3296066,3.2256842,0.69158214,147.86949
0.32954863,3.2252874,0.69174874,147.90001
0.32949063,3.2248914,0.6919155,147.9305
0.32943276,3.2244954,0.69208187,147.96101
0.32937467,3.2240977,0.69224894,147.99156
0.32931677,3.2237017,0.6924156,148.02203
0.32925868,3.2233047,0.6925825,148.05258
0.32920086,3.2229087,0.6927491,148.08307
0.32914278,3.2225118,0.6929158,148.1136
0.3290849,3.222116,0.6930822,148.14409
0.32902676,3.2217188,0.6932491,148.17459
0.32896888,3.2213225,0.69341564,148.2051
0.32891068,3.2209258,0.69358265,148.23561
0.32885286,3.2205288,0.6937493,148.26614
0.3287949,3.2201326,0.6939159,148.29665
0.32873687,3.219736,0.6940827,148.32716
0.3286789,3.2193394,0.6942494,148.3577
0.32862088,3.218943,0.6944161,148.38821
0.32856286,3.2185462,0.6945829,148.41875
0.32850498,3.2181501,0.6947493,148.44922
0.32844684,3.2177532,0.69491625,148.47974
0.32838896,3.2173579,0.69508255,148.5102
0.32833102,3.2169607,0.6952493,148.54073
0.3282729,3.2165637,0.6954162,148.57127
0.328215,3.216168,0.69558275,148.60176
0.32815698,3.2157705,0.6957497,148.63231
0.32809907,3.2153747,0.6959161,148.66278
0.32804108,3.2149782,0.6960829,148.69331
0.32798302,3.214581,0.6962497,148.72382
0.327925,3.2141845,0.6964165,148.75433
0.32786703,3.213788,0.69658303,148.78485
0.32780913,3.2133923,0.69674957,148.81532
0.3277511,3.2129953,0.6969165,148.8459
0.3276931,3.2125988,0.69708306,148.87639
0.3276351,3.2122016,0.6972499,148.9069
0.32757702,3.211805,0.69741666,148.93742
0.32751918,3.2114096,0.6975831,148.9679
0.3274612,3.2110121,0.6977501,148.99846
0.3274032,3.2106164,0.6979165,149.02893
0.32734528,3.2102203,0.698083,149.05937
0.32728732,3.209824,0.6982495,149.0899
0.3272293,3.2094278,0.698416,149.12044
0.32717144,3.2090328,0.6985822,149.15085
0.32711348,3.2086368,0.69874865,149.1813
0.32705548,3.2082405,0.6989152,149.21182
0.32699755,3.207845,0.6990816,149.24228
0.3269396,3.2074492,0.699248,149.27275
0.32688162,3.2070532,0.6994144,149.3032
0.32682356,3.206657,0.699581,149.33371
0.32676572,3.2062614,0.6997473,149.36421
0.32670766,3.2058654,0.69991374,149.39468
0.32664979,3.2054691,0.70008034,149.42514
0.32659173,3.2050734,0.70024675,149.45567
0.32653385,3.204678,0.7004129,149.4861
0.32647586,3.2042828,0.7005792,149.51659
0.32641798,3.203887,0.7007456,149.54706
0.32636002,3.203491,0.70091206,149.57751
0.32630205,3.2030945,0.70107865,149.60803
0.32624412,3.2026992,0.701245,149.63849
0.3261861,3.2023034,0.7014113,149.66898
0.32612813,3.2019076,0.7015778,149.69943
0.32607028,3.2015114,0.70174414,149.72992
0.32601234,3.201116,0.7019106,149.76033
0.32595426,3.20072,0.7020769,149.79085
0.32589638,3.2003243,0.70224345,149.82132
0.32583842,3.1999278,0.7024101,149.85187
0.32578045,3.1995327,0.7025762,149.88231
0.32572246,3.199136,0.7027428,149.9128
0.32566446,3.1987405,0.7029093,149.94325
0.32560682,3.198347,0.7030748,149.97368
0.3255508,3.197968,0.7032355,150.00359
0.32549492,3.1975896,0.7033961,150.03348
0.3254389,3.197211,0.7035567,150.06335
0.32538274,3.1968307,0.70371777,150.09337
0.32532683,3.1964526,0.7038783,150.12325
0.3252707,3.196074,0.7040389,150.1531
0.32521474,3.195695,0.70419973,150.18306
0.32515866,3.1953158,0.70436054,150.21298
0.32510272,3.1949382,0.70452076,150.24284
0.32504666,3.1945584,0.7046819,150.27278
0.32499063,3.1941795,0.7048426,150.30272
0.3249348,3.1938012,0.7050031,150.33257
0.3248787,3.1934216,0.705164,150.36252
0.32482278,3.1930437,0.7053243,150.39235
0.32476676,3.1926646,0.70548517,150.42232
0.32471073,3.1922855,0.70564604,150.45224
0.3246547,3.1919067,0.7058066,150.48215
0.3245986,3.191528,0.7059672,150.51204
0.3245426,3.1911485,0.7061282,150.542
0.3244867,3.1907697,0.7062889,150.5719
0.32443056,3.19039,0.70644987,150.60178
0.32437468,3.1900122,0.7066102,150.6317
0.32431856,3.189633,0.706771,150.6616
0.32426268,3.1892548,0.7069315,150.69148
0.32420653,3.1888752,0.7070925,150.72148
0.32415047,3.1884964,0.70725304,150.75133
0.3240945,3.1881173,0.707414,150.78127
0.32403848,3.1877382,0.70757467,150.81119
0.32398248,3.18736,0.70773524,150.8411
0.32392666,3.1869814,0.70789576,150.87097
0.32387054,3.1866026,0.7080565,150.90088
0.32381454,3.1862233,0.7082172,150.93083
0.32375848,3.185844,0.7083782,150.96075
0.32370254,3.1854658,0.7085386,150.9906
0.32364687,3.1850855,0.70869726,151.02008
0.32359183,3.1847053,0.7088535,151.04897
0.32353672,3.184324,0.70900995,151.07797
0.32348165,3.1839437,0.709166,151.10686
0.32342646,3.1835628,0.7093225,151.13585
0.3233715,3.1831827,0.70947826,151.16472
0.32331648,3.1828022,0.70963466,151.1937
0.32326126,3.182421,0.709791,151.22263
0.32320607,3.18204,0.7099473,151.25156
0.3231511,3.1816597,0.7101035,151.28049
0.32309595,3.1812787,0.7102598,151.30943
0.32304087,3.1808987,0.710416,151.33835
0.32298586,3.1805177,0.7105723,151.36731
0.32293075,3.1801364,0.71072847,151.39624
0.32287562,3.1797554,0.7108849,151.42522
0.32282063,3.179376,0.71104103,151.45415
0.32276547,3.1789951,0.71119714,151.48303
0.32271045,3.1786141,0.7113536,151.51202
0.32265535,3.178234,0.7115095,151.54092
0.32260033,3.1778536,0.71166575,151.56982
0.32254523,3.1774726,0.7118222,151.59882
0.3224902,3.1770918,0.7119784,151.62772
0.32243502,3.1767108,0.7121347,151.6567
0.32237998,3.1763303,0.7122909,151.68562
0.32232475,3.1759498,0.71244717,151.71454
0.3222697,3.175569,0.7126034,151.74348
0.32221463,3.1751885,0.7127596,151.77242
0.32215956,3.1748078,0.71291584,151.80136
0.3221045,3.1744275,0.71307206,151.83026
0.32204947,3.1740468,0.7132282,151.85922
0.32199427,3.1736653,0.7133847,151.8882
0.32193926,3.1732857,0.7135407,151.9171
0.32188404,3.1729038,0.71369725,151.94608
0.32182905,3.1725242,0.7138531,151.97498
0.32177395,3.1721432,0.7140095,152.00392
0.32171887,3.1717627,0.7141658,152.03284
0.32166374,3.171382,0.71432203,152.0618
0.32160875,3.1710014,0.71447814,152.0907
0.32155356,3.17062,0.7146346,152.11967
0.32149857,3.17024,0.71479064,152.14859
0.32144347,3.169859,0.71494704,152.17754
0.32138824,3.1694784,0.7151033,152.20648
0.32133323,3.169098,0.71525943,152.23538
0.32127815,3.1687171,0.7154158,152.26434
0.3212231,3.1683366,0.7155719,152.29327
0.32116807,3.1679566,0.7157279,152.32219
0.32111302,3.1675751,0.71588457,152.35115
0.32105786,3.1671946,0.7160406,152.38011
0.32100275,3.1668148,0.71619666,152.409
0.32094777,3.1664333,0.7163532,152.43797
0.32089248,3.1660526,0.71650946,152.4669
0.3208375,3.1656718,0.71666574,152.49583
0.32078233,3.165291,0.7168219,152.52477
0.3207273,3.1649108,0.716978,152.55371
0.3206722,3.1645303,0.7171343,152.58261
0.32061714,3.164149,0.71729076,152.6116
0.32056206,3.1637683,0.71744686,152.64052
0.32050696,3.1633878,0.717603,152.66948
0.32045195,3.1630077,0.71775925,152.69835
0.3203968,3.1626272,0.71791553,152.72726
0.32034174,3.1622462,0.7180719,152.75624
0.3202867,3.1618657,0.7182279,152.78517
0.32023162,3.161485,0.7183845,152.81415
0.3201765,3.1611044,0.71854043,152.84306
0.3201214,3.1607232,0.7186969,152.87201
0.32006636,3.1603427,0.71885306,152.90094
0.3200112,3.159962,0.7190092,152.92987
0.3199561,3.159582,0.7191653,152.9588
0.3199011,3.1592014,0.7193215,152.98773
0.31984589,3.15882,0.7194781,153.0167
0.31979084,3.1584396,0.71963423,153.04561
0.31973585,3.1580591,0.7197903,153.07455
0.3196807,3.1576784,0.71994674,153.10349
0.31962565,3.157298,0.72010267,153.13239
0.31957048,3.1569169,0.72025937,153.16136
0.3195155,3.156536,0.72041553,153.19032
0.3194603,3.1561556,0.72057164,153.21925
0.3194053,3.155775,0.72072786,153.24815
0.31935024,3.1553948,0.7208839,153.2771
0.3192951,3.155014,0.72104025,153.306
0.31924006,3.1546333,0.7211966,153.33498
0.31918478,3.154252,0.72135293,153.36394
0.3191298,3.1538715,0.7215091,153.39285
0.31907475,3.1534917,0.72166514,153.42177
0.3190197,3.1531105,0.7218215,153.45073
0.31896457,3.1527302,0.72197765,153.47964
0.3189095,3.1523492,0.72213393,153.50859
0.31885442,3.1519685,0.7222903,153.53754
0.31879935,3.1515882,0.7224463,153.56644
0.31874424,3.1512067,0.72260284,153.59543
0.31868914,3.150826,0.72275907,153.62434
0.3186341,3.1504457,0.7229152,153.65327
0.31857893,3.1500652,0.7230714,153.68217
0.31852382,3.1496844,0.72322774,153.71115
0.31846878,3.149304,0.72338384,153.74007
0.31841367,3.148923,0.72354025,153.76903
0.31835863,3.1485426,0.7236964,153.79796
0.31830359,3.1481616,0.7238527,153.82689
0.31824842,3.1477807,0.72400904,153.85585
0.31819338,3.1474006,0.72416514,153.88477
0.31813824,3.1470194,0.72432154,153.91374
