ci,absmag,log_lum,dist
0.424992,4.3009233,0.28377834,120.51422
0.42494124,4.3003263,0.2840124,120.52747
0.4248904,4.2997284,0.28424612,120.54074
0.4248397,4.2991314,0.28447983,120.55401
0.42478895,4.298534,0.2847136,120.56721
0.42473805,4.2979355,0.28494778,120.58052
0.42468733,4.2973394,0.28518102,120.59373
0.4246364,4.296741,0.2854152,120.606995
0.42458576,4.296144,0.28564897,120.620224
0.4245349,4.295546,0.28588286,120.633514
0.42448395,4.2949476,0.28611693,120.64678
0.42443323,4.2943516,0.2863504,120.66001
0.42438263,4.293755,0.2865838,120.67319
0.4243318,4.2931566,0.286818,120.68649
0.4242809,4.2925596,0.28705165,120.69976
0.42423013,4.291961,0.28728583,120.713036
0.42417935,4.2913647,0.28751937,120.72624
0.42412856,4.290767,0.28775308,120.73948
0.42407775,4.2901692,0.28798714,120.75278
0.4240271,4.289572,0.2882208,120.76603
0.42397624,4.288975,0.28845444,120.77927
0.42392546,4.288378,0.2886882,120.792534
0.42387468,4.2877803,0.28892198,120.805786
0.42382383,4.2871814,0.28915617,120.819084
0.42377302,4.286585,0.28938958,120.832306
0.42372227,4.2859883,0.28962347,120.84552
0.42367145,4.285389,0.28985742,120.85879
0.4236207,4.2847924,0.2900913,120.87207
0.4235698,4.284194,0.2903252,120.885315
0.42351907,4.283598,0.2905586,120.89855
0.42346826,4.2829995,0.29079267,120.91182
0.4234176,4.282403,0.29102638,120.92508
0.4233668,4.281806,0.2912599,120.9383
0.42331597,4.281208,0.29149398,120.951546
0.4232652,4.28061,0.29172793,120.964836
0.42321438,4.2800126,0.29196152,120.97808
0.4231636,4.2794156,0.2921953,120.99131
0.4231127,4.2788177,0.29242948,121.00459
0.42306206,4.2782207,0.2926629,121.017815
0.4230112,4.277623,0.29289678,121.03107
0.42296034,4.277026,0.29313055,121.04432
0.42290962,4.276428,0.29336438,121.05759
0.42285886,4.2758303,0.29359838,121.07086
0.42280802,4.2752333,0.29383203,121.08412
0.42275727,4.2746363,0.2940658,121.09732
0.42270648,4.2740383,0.29429975,121.110634
0.42265564,4.273441,0.29453334,121.12384
0.42260486,4.2728434,0.2947673,121.137085
0.42255414,4.2722464,0.29500064,121.150314
0.42250332,4.2716484,0.2952349,121.16358
0.4224526,4.271052,0.29546848,121.17683
0.42240176,4.270454,0.29570237,121.190125
0.4223509,4.2698555,0.2959365,121.203415
0.42230028,4.2692595,0.29616967,121.216606
0.42224944,4.2686615,0.29640374,121.229866
0.42219865,4.2680645,0.29663762,121.243126
0.42214787,4.267467,0.29687133,121.25639
0.42209712,4.26687,0.29710504,121.26959
0.42204627,4.266272,0.29733887,121.28285
0.42199537,4.265674,0.29757276,121.296135
0.42194468,4.265076,0.29780683,121.30939
0.42189372,4.264478,0.29804078,121.32267
0.42184305,4.263881,0.29827437,121.33591
0.4217924,4.263285,0.29850778,121.34913
0.42174155,4.262688,0.2987415,121.362366
0.42169064,4.2620893,0.29897562,121.37566
0.42164,4.2614927,0.2992094,121.388885
0.4215891,4.2608943,0.2994434,121.402176
0.42153823,4.2602973,0.29967716,121.415405
0.4214876,4.2597,0.2999108,121.42864
0.42143664,4.259102,0.30014476,121.441925
0.42138606,4.2585053,0.3003781,121.45514
0.42133516,4.2579074,0.30061218,121.46839
0.42128444,4.2573113,0.30084553,121.481636
0.42123365,4.256713,0.30107972,121.49491
0.42118275,4.256115,0.30131367,121.50818
0.421132,4.255517,0.30154768,121.52146
0.42108124,4.2549205,0.30178103,121.53466
0.4210304,4.2543225,0.30201498,121.54796
0.42097962,4.2537255,0.30224875,121.561165
0.4209289,4.2531276,0.30248293,121.57447
0.4208781,4.2525306,0.30271646,121.58769
0.42082727,4.251933,0.30295023,121.60095
0.42077646,4.2513356,0.30318418,121.61421
0.42072573,4.250738,0.30341777,121.62746
0.4206749,4.2501407,0.30365172,121.64071
0.42062405,4.2495418,0.3038858,121.654
0.42057332,4.2489457,0.30411926,121.6672
0.42052257,4.248348,0.30435303,121.680466
0.4204718,4.247751,0.30458686,121.69369
0.42042086,4.247153,0.30482087,121.706985
0.42037022,4.2465568,0.3050544,121.72023
0.4203195,4.2459598,0.305288,121.73343
0.42026863,4.2453613,0.30552194,121.746704
0.4202177,4.244763,0.3057563,121.76004
0.42016712,4.244168,0.30598906,121.77317
0.42011622,4.243569,0.30622354,121.78646
0.42006537,4.242971,0.3064573,121.79974
0.42001465,4.2423744,0.30669084,121.81296
0.41996384,4.2417765,0.30692485,121.826225
0.41991296,4.241178,0.30715898,121.8395
0.41986236,4.2405815,0.30739233,121.85275
0.4198114,4.2399836,0.30762634,121.86597
0.41976067,4.2393866,0.30786029,121.87924
0.4197099,4.2387886,0.30809417,121.89254
0.41965923,4.238193,0.3083274,121.905716
0.41960838,4.237594,0.30856147,121.91901
0.41955757,4.236997,0.30879536,121.93227
0.41950676,4.2363997,0.309029,121.94547
0.4194559,4.2358017,0.30926308,121.95876
0.4194051,4.2352047,0.30949673,121.972015
0.41935438,4.2346077,0.30973038,121.98526
0.41930363,4.2340097,0.30996415,121.99852
0.41925284,4.2334127,0.31019792,122.01173
0.41920212,4.2328157,0.3104318,122.02502
0.41915137,4.2322187,0.3106654,122.038246
0.41910052,4.2316203,0.31089947,122.05153
0.41904968,4.231023,0.3111333,122.064766
0.4189989,4.230425,0.31136706,122.07805
0.41894814,4.2298284,0.3116006,122.09128
0.4188973,4.2292304,0.3118346,122.10457
0.4188464,4.228632,0.31206873,122.117836
0.4187957,4.2280354,0.31230238,122.13108
0.4187451,4.22744,0.31253555,122.144196
0.41869414,4.2268405,0.31276986,122.15753
0.41864336,4.226242,0.31300387,122.17081
0.4185926,4.225646,0.31323728,122.18403
0.41854182,4.225049,0.3134711,122.197296
0.41849107,4.224451,0.313705,122.21052
0.4184402,4.223853,0.31393918,122.22388
0.41838947,4.2232556,0.31417271,122.237076
0.41833866,4.222657,0.31440678,122.25035
0.4182878,4.2220616,0.31464025,122.26353
0.41823715,4.221464,0.31487402,122.27682
0.41818637,4.220867,0.31510767,122.290016
0.4181354,4.2202687,0.31534186,122.30334
0.4180847,4.2196703,0.3155757,122.316605
0.41803387,4.2190733,0.31580946,122.32985
0.41798308,4.218476,0.31604323,122.34312
0.41793218,4.217878,0.3162773,122.35637
0.41788152,4.217282,0.31651065,122.36959
0.41783065,4.216684,0.3167443,122.38282
0.41777992,4.216086,0.3169786,122.39611
0.41772914,4.215489,0.3172122,122.409355
0.4176784,4.214891,0.31744626,122.42261
0.41762754,4.214295,0.3176796,122.43585
0.41757676,4.2136974,0.31791332,122.44909
0.41752595,4.213099,0.31814733,122.46236
0.41747516,4.2125015,0.31838116,122.475586
0.4174244,4.211904,0.31861505,122.4889
0.4173737,4.211307,0.31884876,122.502106
0.41732278,4.210709,0.3190827,122.51537
0.41727203,4.2101116,0.31931648,122.52866
0.41722134,4.2095146,0.3195499,122.54185
0.41717044,4.2089176,0.31978384,122.55511
0.41711965,4.2083197,0.32001796,122.56838
0.41706884,4.2077217,0.32025173,122.58166
0.41701806,4.2071247,0.32048538,122.59486
0.41696733,4.206527,0.32071903,122.60815
0.41691658,4.20593,0.32095286,122.621346
0.41686594,4.2053347,0.32118592,122.634544
0.41681498,4.204735,0.32142046,122.64788
0.416764,4.2041373,0.3216547,122.66117
0.41671342,4.2035403,0.32188806,122.6744
0.41666254,4.202943,0.32212213,122.68769
0.4166118,4.2023463,0.32235554,122.70089
0.41656095,4.201747,0.32259008,122.7142
0.41651022,4.2011504,0.32282338,122.72741
0.41645935,4.2005525,0.32305732,122.740654
0.41640863,4.199955,0.32329103,122.753944
0.41635793,4.199359,0.3235245,122.76713
0.416307,4.19876,0.32375875,122.78045
0.41625622,4.1981635,0.32399234,122.79364
0.41620547,4.1975656,0.32422617,122.80691
0.41615468,4.1969686,0.32445994,122.820175
0.41610396,4.1963706,0.3246936,122.83341
0.41605312,4.195773,0.32492766,122.84674
0.4160024,4.1951766,0.32516125,122.859924
0.4159516,4.1945796,0.32539496,122.873184
0.41590074,4.1939807,0.3256291,122.88646
0.4158499,4.1933837,0.3258629,122.899666
0.41579914,4.192786,0.32609627,122.91293
0.41574845,4.1921887,0.32633033,122.9262
0.41569746,4.1915903,0.32656452,122.93947
0.41564685,4.1909943,0.3267978,122.95269
0.41559595,4.190396,0.32703206,122.96598
0.41554517,4.1897993,0.32726565,122.97921
0.4154943,4.1892004,0.32749972,122.9925
0.41544363,4.188604,0.32773337,123.0057
0.41539285,4.188006,0.32796726,123.01899
0.4153421,4.1874094,0.32820067,123.03221
0.41529125,4.1868114,0.32843468,123.045494
0.41524056,4.186215,0.3286682,123.058685
0.41518962,4.1856165,0.32890245,123.07201
0.41513893,4.18502,0.32913592,123.0852
0.4150881,4.1844215,0.32936993,123.09846
0.41503742,4.1838255,0.32960346,123.11175
0.41498646,4.183226,0.3298377,123.125015
0.41493577,4.1826296,0.33007112,123.13823
0.41488495,4.182032,0.330305,123.15151
0.41483414,4.1814346,0.33053896,123.16475
0.41478336,4.1808376,0.33077267,123.17802
0.4147326,4.18024,0.33100644,123.19125
0.41468173,4.1796427,0.3312399,123.204475
0.414631,4.1790447,0.3314741,123.21776
0.41457987,4.178445,0.331709,123.23122
0.41452712,4.1778355,0.33194855,123.245804
0.41447428,4.1772265,0.33218786,123.26043
0.4144215,4.1766157,0.33242765,123.27508
0.41436863,4.1760063,0.33266714,123.28965
0.41431603,4.1753974,0.3329064,123.30423
0.41426316,4.174787,0.33314595,123.31886
0.4142102,4.1741767,0.33338574,123.33353
0.41415757,4.1735673,0.33362535,123.348076
0.4141046,4.1729565,0.3338652,123.36276
0.41405198,4.1723475,0.3341045,123.377335
0.41399896,4.171737,0.33434418,123.392
0.4139462,4.171128,0.33458385,123.406586
0.41389346,4.170518,0.33482304,123.42119
0.41384083,4.1699095,0.33506218,123.43576
0.4137878,4.1692986,0.33530226,123.4504
0.41373497,4.168688,0.33554205,123.46506
0.4136823,4.1680784,0.33578125,123.47966
0.41362944,4.167469,0.33602104,123.49423
0.41357666,4.166859,0.3362606,123.50892
0.41352382,4.1662493,0.33650032,123.52348
0.413471,4.1656394,0.33673975,123.53812
0.41341817,4.165029,0.33697954,123.55273
0.41336548,4.16442,0.3372186,123.56728
0.41331267,4.16381,0.33745864,123.581985
0.41325983,4.1632,0.337698,123.59654
0.41320702,4.16259,0.33793768,123.61121
0.41315424,4.1619806,0.33817706,123.62578
0.41310143,4.1613703,0.33841667,123.64039
0.41304857,4.1607604,0.3386567,123.65504
0.41299587,4.160151,0.33889577,123.66966
0.41294312,4.159542,0.33913514,123.68422
0.41289023,4.1589313,0.33937505,123.69886
0.4128374,4.158321,0.33961496,123.71348
0.41278458,4.157711,0.33985445,123.72812
0.4127317,4.1571007,0.34009412,123.74277
0.41267902,4.1564913,0.34033373,123.757355
0.41262618,4.155882,0.34057292,123.77197
0.4125733,4.155272,0.34081283,123.78652
0.41252065,4.1546636,0.34105185,123.80114
0.41246772,4.154052,0.34129182,123.815796
0.41241497,4.153443,0.3415313,123.8304
0.41236222,4.1528335,0.34177056,123.844986
0.41230932,4.152222,0.34201077,123.85969
0.41225657,4.151613,0.34224996,123.874245
0.41220367,4.151003,0.3424895,123.8889
0.41215107,4.1503944,0.34272894,123.90339
0.41209814,4.149784,0.34296867,123.91806
0.41204524,4.1491733,0.34320834,123.9327
0.41199258,4.1485643,0.3434479,123.94732
0.41193977,4.1479545,0.3436874,123.96193
0.411887,4.147345,0.34392682,123.97654
0.4118341,4.1467338,0.34416685,123.99117
0.41178128,4.1461244,0.34440652,124.00579
0.4117284,4.1455145,0.34464595,124.02041
0.41167563,4.1449046,0.34488556,124.03505
0.41162288,4.1442957,0.34512493,124.049614
0.41157004,4.1436844,0.3453649,124.06429
0.41152042,4.143083,0.34560075,124.07906
0.41147348,4.142489,0.34583315,124.093956
0.41142657,4.141894,0.34606597,124.10889
0.41137952,4.1412992,0.3462989,124.12384
0.4113325,4.1407046,0.34653166,124.13878
0.41128573,4.1401114,0.34676394,124.15362
0.41123864,4.139515,0.34699717,124.16864
0.41119155,4.13892,0.34723023,124.18353
0.4111447,4.138326,0.34746245,124.19846
0.41109765,4.1377306,0.34769556,124.21339
0.41105065,4.137136,0.34792838,124.22833
0.41100356,4.136541,0.34816113,124.24326
0.4109567,4.135946,0.34839413,124.258224
0.41090974,4.1353517,0.34862658,124.27312
0.41086283,4.1347566,0.34885952,124.28803
0.41081575,4.134162,0.34909245,124.303
0.41076887,4.133568,0.34932497,124.31792
0.41072175,4.1329722,0.34955797,124.33287
0.41067484,4.132377,0.34979072,124.347786
0.4106279,4.1317835,0.35002348,124.3627
0.41058087,4.131189,0.35025606,124.37762
0.410534,4.130594,0.350489,124.39256
0.4104869,4.129998,0.35072204,124.40751
0.41044003,4.129405,0.35095432,124.42239
0.41039297,4.128809,0.35118756,124.43738
0.410346,4.128215,0.35141996,124.45224
0.4102991,4.1276207,0.35165277,124.46717
0.410252,4.127025,0.35188589,124.48213
0.4102051,4.1264305,0.35211834,124.49704
0.41015804,4.1258354,0.35235158,124.512
0.41011116,4.1252413,0.35258391,124.52693
0.41006416,4.124646,0.35281673,124.54182
0.4100171,4.1240506,0.35304967,124.556755
0.4099702,4.1234565,0.35328248,124.57169
0.40992308,4.122861,0.35351565,124.58667
0.4098762,4.1222672,0.35374817,124.60158
0.40982938,4.121673,0.3539805,124.61649
0.40978217,4.121076,0.35421404,124.63148
0.40973526,4.120483,0.35444644,124.64638
0.40968832,4.119888,0.35467914,124.66129
0.40964139,4.1192927,0.35491195,124.67622
0.40959433,4.118699,0.3551446,124.69117
0.40954736,4.118104,0.35537753,124.70608
0.40950045,4.117509,0.35561028,124.720985
0.40945333,4.1169143,0.35584304,124.73595
0.4094064,4.1163187,0.3560761,124.75088
0.40935948,4.1157246,0.3563086,124.76581
0.40931258,4.11513,0.35654137,124.78071
0.40926552,4.1145353,0.35677418,124.79568
0.40921846,4.11394,0.35700735,124.81059
0.40917167,4.1133466,0.3572397,124.8255
0.40912452,4.112751,0.35747275,124.84044
0.4090776,4.112156,0.35770562,124.8554
0.40903056,4.1115613,0.35793844,124.870316
0.4089836,4.1109667,0.35817114,124.88524
0.4089367,4.110372,0.35840377,124.900154
0.40888965,4.1097765,0.3586367,124.915115
0.40884274,4.1091824,0.35886934,124.93004
0.4087957,4.1085877,0.35910228,124.94494
0.40874875,4.1079926,0.35933492,124.95987
0.40870175,4.1073976,0.35956785,124.97482
0.4086548,4.1068034,0.3598006,124.98973
0.40860784,4.106209,0.36003318,125.00465
0.40856087,4.105614,0.36026606,125.01956
0.4085138,4.1050186,0.360499,125.034546
0.4084669,4.1044254,0.36073133,125.04941
0.40841982,4.1038294,0.36096457,125.06439
0.4083729,4.1032343,0.36119738,125.0793
0.40832594,4.1026397,0.36143014,125.09424
0.40827894,4.102044,0.361663,125.109184
0.408232,4.1014504,0.36189565,125.12408
0.408185,4.1008554,0.36212853,125.139015
0.40813795,4.1002607,0.36236116,125.15395
0.40809107,4.0996666,0.36259398,125.16892
0.40804404,4.0990715,0.36282673,125.18384
0.40800044,4.098487,0.36305532,125.19812
0.40795913,4.097908,0.36328176,125.21204
0.40791774,4.09733,0.36350742,125.22593
0.4078761,4.096751,0.36373368,125.239876
0.40783477,4.096174,0.36395952,125.25372
0.40779343,4.0955954,0.36418548,125.267624
0.40775198,4.0950165,0.36441156,125.28156
0.40771058,4.0944386,0.36463746,125.29543
0.4076692,4.09386,0.36486343,125.3094
0.40762764,4.0932817,0.36508945,125.32323
0.40758646,4.0927043,0.36531505,125.337105
0.40754476,4.092124,0.36554173,125.351074
0.4075035,4.0915465,0.3657674,125.364944
0.40746203,4.0909686,0.36599335,125.37881
0.40742064,4.0903897,0.3662193,125.39278
0.40737924,4.0898113,0.36644545,125.40666
0.40733787,4.0892334,0.36667117,125.42053
0.40729636,4.088655,0.36689726,125.43444
0.40725502,4.088077,0.36712316,125.44835
0.40721342,4.087498,0.3673496,125.462265
0.40717208,4.08692,0.3675755,125.47616
0.4071307,4.086341,0.36780146,125.49008
0.4070893,4.0857635,0.3680273,125.50396
0.40704787,4.085184,0.3682535,125.51788
0.40700644,4.084606,0.36847964,125.531784
0.40696496,4.084028,0.36870542,125.54565
0.40692347,4.0834494,0.36893174,125.559616
0.40688205,4.0828705,0.36915776,125.5735
0.4068408,4.0822935,0.36938325,125.58736
0.4067993,4.0817137,0.36960962,125.60132
0.40675783,4.0811357,0.3698356,125.61518
0.40671656,4.080559,0.37006125,125.62908
0.40667495,4.0799794,0.37028757,125.64298
0.40663365,4.0794015,0.3705133,125.656845
0.40659213,4.0788226,0.37073937,125.67076
0.40655085,4.0782447,0.37096533,125.68468
0.4065095,4.0776663,0.37119123,125.698555
0.4064679,4.0770884,0.3714173,125.71247
0.40642643,4.0765085,0.37164375,125.726456
0.40638506,4.075931,0.37186947,125.7403
0.40634364,4.075352,0.3720956,125.75425
0.4063023,4.0747747,0.37232152,125.76811
0.40626067,4.074195,0.37254778,125.782036
0.4062193,4.0736165,0.37277374,125.79594
0.40617785,4.0730386,0.37299964,125.80984
0.4061366,4.072461,0.37322536,125.82371
0.40609515,4.0718822,0.37345138,125.83763
0.40605366,4.071304,0.37367764,125.85153
0.40601224,4.070725,0.37390378,125.86543
0.40597084,4.070147,0.37412986,125.879364
0.40592936,4.069569,0.37435564,125.89326
0.40588805,4.06899,0.3745815,125.90712
0.40584666,4.068413,0.37480733,125.92103
0.40580523,4.067834,0.37503353,125.9349
0.4057637,4.0672555,0.3752596,125.94883
0.4057224,4.0666776,0.37548527,125.96275
0.40568095,4.066099,0.37571135,125.976616
0.40563956,4.0655212,0.3759373,125.99053
0.40559798,4.064941,0.37616375,126.004486
0.40555668,4.064364,0.37638953,126.01837
0.40551525,4.0637856,0.37661543,126.03225
0.40547374,4.063207,0.37684152,126.04615
0.40543228,4.062628,0.3770679,126.0601
0.40539095,4.0620503,0.37729356,126.07395
0.4053495,4.061472,0.37751964,126.08786
0.4053081,4.060893,0.37774584,126.101776
0.4052667,4.060315,0.3779715,126.11566
0.40522522,4.0597367,0.3781977,126.12956
0.40518385,4.0591583,0.37842354,126.14347
0.40514237,4.0585794,0.3786498,126.15741
0.40510112,4.0580015,0.37887558,126.171295
0.40505964,4.057424,0.37910137,126.18516
0.40501815,4.0568447,0.37932768,126.19908
0.40497676,4.056267,0.3795536,126.212975
0.40493527,4.0556884,0.37977955,126.22686
0.40489393,4.0551095,0.38000563,126.24078
0.40485257,4.054532,0.38023165,126.25466
0.4048111,4.0539536,0.38045743,126.26855
0.4047696,4.053375,0.3806837,126.2825
0.40472814,4.052796,0.38090983,126.296394
0.4046867,4.052218,0.3811358,126.3103
0.40464535,4.0516396,0.3813618,126.32418
0.40460408,4.051062,0.38158736,126.33809
0.4045625,4.0504827,0.38181385,126.35201
0.404521,4.0499034,0.38204,126.36596
0.40447962,4.049326,0.38226578,126.379814
0.40443826,4.048748,0.38249162,126.39374
0.40439686,4.04817,0.38271752,126.4076
0.40435538,4.0475907,0.38294384,126.421524
0.40431407,4.0470133,0.38316956,126.4354
0.40427262,4.046435,0.3833954,126.4493
0.40423122,4.0458565,0.3836216,126.4632
0.40418974,4.045278,0.38384745,126.477135
0.40414843,4.0447006,0.38407335,126.49097
0.40410697,4.0441213,0.3842996,126.504944
0.4040654,4.043543,0.3845257,126.518845
0.40402406,4.0429645,0.3847517,126.532745
0.40398276,4.0423875,0.38497713,126.54656
0.40394115,4.0418077,0.3852037,126.56055
0.40389988,4.04123,0.38542923,126.57441
0.40385833,4.040651,0.38565585,126.58836
0.40381703,4.040073,0.38588145,126.602234
0.40377554,4.039494,0.3861077,126.61614
0.40373418,4.0389156,0.38633385,126.63009
0.40369263,4.038337,0.3865598,126.644
0.40365124,4.0377584,0.38678584,126.65787
0.40360984,4.037181,0.38701168,126.67173
0.40356842,4.0366025,0.3872377,126.68568
0.40352702,4.0360246,0.3874636,126.699554
0.40348554,4.0354457,0.38768962,126.713455
0.40344423,4.034868,0.3879157,126.72734
0.4034027,4.0342884,0.3881419,126.74129
0.4033613,4.033711,0.38836762,126.75515
0.40331995,4.0331326,0.38859358,126.76908
0.4032785,4.032554,0.38881955,126.78293
0.40323713,4.0319757,0.38904557,126.79685
0.40319568,4.031398,0.3892714,126.81076
0.40315428,4.03082,0.38949713,126.82462
0.4031129,4.0302415,0.3897232,126.83854
0.40307134,4.0296626,0.3899496,126.85247
0.40302998,4.0290833,0.3901758,126.86642
0.40298855,4.0285053,0.39040175,126.88027
0.40294704,4.0279264,0.39062783,126.8942
0.4029057,4.0273495,0.3908536,126.908035
0.40286425,4.02677,0.3910798,126.92201
0.40282285,4.026192,0.39130566,126.93587
0.40278146,4.025614,0.39153162,126.94979
0.4027399,4.025035,0.39175782,126.96371
0.4026986,4.0244575,0.39198342,126.97758
0.4026573,4.0238795,0.39220932,126.99147
0.4026157,4.0233,0.39243594,127.005394
0.4025744,4.0227222,0.3926619,127.01931
0.4025328,4.022143,0.39288798,127.03326
0.40249154,4.021566,0.3931134,127.04711
0.4024501,4.020987,0.39333948,127.06101
0.4024086,4.020408,0.39356586,127.07496
0.4023672,4.01983,0.39379153,127.08881
0.40232584,4.019252,0.39401773,127.10274
0.40228435,4.0186734,0.3942437,127.116615
0.4022429,4.018095,0.39446977,127.13051
0.40220156,4.017516,0.3946959,127.144455
0.40216014,4.0169377,0.39492193,127.15835
0.40211862,4.01636,0.3951479,127.172264
0.4020772,4.0157814,0.39537367,127.18611
0.40203586,4.0152035,0.39559957,127.2
0.40199444,4.014625,0.39582565,127.21397
0.40195307,4.0140467,0.39605168,127.227844
0.40191162,4.0134683,0.39627782,127.24177
0.4018702,4.01289,0.39650378,127.25567
0.40182886,4.0123124,0.39672944,127.26951
0.40178737,4.011733,0.39695582,127.28346
0.40174603,4.0111556,0.3971813,127.29733
0.4017046,4.010577,0.3974075,127.31122
0.4016631,4.009999,0.39763352,127.32514
0.40162167,4.0094204,0.39785954,127.33904
0.4015802,4.0088415,0.39808562,127.35294
0.40153894,4.0082645,0.39831123,127.366806
0.40149748,4.0076847,0.39853773,127.38076
0.4014559,4.007106,0.3987637,127.39466
0.40141457,4.0065284,0.39898947,127.408585
0.40137306,4.0059495,0.39921585,127.42249
0.4013317,4.0053716,0.3994415,127.43636
0.40129033,4.004793,0.39966747,127.45024
0.40124896,4.004215,0.39989355,127.46417
0.40120733,4.0036354,0.40012017,127.47813
0.40116596,4.003058,0.4003457,127.49198
0.40112463,4.00248,0.4005715,127.505875
0.40108323,4.001901,0.40079764,127.51978
0.40104178,4.0013223,0.40102395,127.53368
0.40100038,4.000745,0.40124968,127.54761
0.4009589,4.000166,0.40147588,127.561485
0.40091747,3.999587,0.40170208,127.575424
0.4008761,3.9990094,0.4019278,127.58926
0.40083465,3.9984314,0.4021537,127.6032
0.40079322,3.9978528,0.40237966,127.61713
0.40075177,3.9972742,0.40260586,127.63099
0.40071043,3.9966962,0.40283158,127.64488
0.40066883,3.996117,0.4030579,127.65881
0.40062746,3.9955392,0.40328386,127.67269
0.40058616,3.9949613,0.40350965,127.686615
0.40054467,3.9943824,0.4037358,127.700516
0.40050334,3.993804,0.40396187,127.71442
0.40046182,3.9932258,0.40418777,127.72835
0.40042043,3.9926474,0.4044138,127.74223
0.40037903,3.9920688,0.4046398,127.75611
0.40033755,3.9914906,0.4048659,127.77001
0.40029618,3.9909124,0.40509185,127.78392
0.40025473,3.990334,0.40531775,127.797844
0.40021333,3.9897554,0.40554377,127.81175
0.40017194,3.9891777,0.40576956,127.82563
0.40013048,3.9885993,0.40599582,127.83952
0.40008911,3.988021,0.40622172,127.853455
0.4000477,3.987443,0.40644768,127.86729
0.40000618,3.9868636,0.40667382,127.88124
0.3999649,3.9862854,0.40689978,127.895134
0.3999235,3.9857075,0.40712562,127.90904
0.39988193,3.9851286,0.40735188,127.92297
0.39984053,3.984551,0.4075776,127.93683
0.39979914,3.983972,0.4078038,127.95073
0.3997577,3.9833941,0.40802965,127.96462
0.39971623,3.982815,0.40825585,127.9786
0.3996749,3.9822369,0.40848193,127.99244
0.39963338,3.9816582,0.4087079,128.00632
0.39959198,3.98108,0.40893385,128.02025
0.39955065,3.9805021,0.40915975,128.03416
0.3995092,3.9799237,0.4093859,128.04811
0.39946774,3.979345,0.40961185,128.06197
0.39942622,3.978766,0.40983817,128.07585
0.39938486,3.9781888,0.41006383,128.08978
0.39934352,3.9776106,0.41028967,128.10365
0.39930207,3.9770317,0.41051576,128.11757
0.3992607,3.9764547,0.41074142,128.1314
0.3992192,3.9758744,0.41096804,128.14543
0.3991778,3.9752965,0.41119388,128.1593
0.39913633,3.974718,0.4114199,128.17316
0.399095,3.974141,0.41164562,128.18707
0.39905354,3.9735625,0.41187158,128.20096
0.39901215,3.9729831,0.41209784,128.2149
0.39897084,3.972406,0.41232356,128.22874
0.39892912,3.9718256,0.41255024,128.24272
0.39888796,3.971249,0.41277555,128.25656
0.39884645,3.9706693,0.41300198,128.2705
0.39880505,3.9700916,0.4132277,128.2844
0.39876366,3.9695148,0.41345325,128.29825
0.39872226,3.9689353,0.41367957,128.31218
0.39868075,3.9683573,0.41390547,128.32611
0.39863926,3.967777,0.41413233,128.34004
0.3985979,3.9671993,0.414358,128.35393
0.3985565,3.966622,0.41458377,128.36775
0.3985152,3.9660442,0.41480938,128.38168
0.39847356,3.9654648,0.415036,128.39557
0.39843225,3.9648871,0.41526178,128.40945
0.3983907,3.9643078,0.4154881,128.42345
0.3983494,3.9637294,0.41571388,128.43729
0.3983079,3.963151,0.41594008,128.45123
0.39826658,3.9625735,0.41616556,128.46509
0.39822507,3.9619944,0.41639206,128.47906
0.3981837,3.9614162,0.41661772,128.4929
0.3981423,3.9608383,0.41684368,128.50682
0.39810097,3.9602602,0.41706952,128.52068
0.3980595,3.9596813,0.41729578,128.53462
0.3980179,3.9591029,0.41752186,128.54852
0.39797667,3.958525,0.41774765,128.56242
0.39793515,3.9579463,0.4179736,128.57631
0.39789373,3.9573674,0.4182,128.59029
0.39785242,3.9567897,0.4184259,128.60416
0.3978109,3.9562113,0.4186519,128.61804
0.39776942,3.9556324,0.418878,128.63194
0.39772806,3.9550545,0.4191037,128.64584
0.39768672,3.9544764,0.41932973,128.65976
0.39764526,3.9538977,0.41955593,128.67368
0.39760387,3.9533203,0.4197816,128.6875
0.3975624,3.9527407,0.4200078,128.70148
0.39752087,3.9521623,0.4202341,128.7154
0.3974795,3.951584,0.42045984,128.72928
0.39743817,3.9510064,0.42068556,128.74315
0.39739668,3.9504273,0.42091176,128.75705
0.39735526,3.9498494,0.42113784,128.77095
0.39731395,3.9492717,0.42136356,128.78485
0.39727235,3.948692,0.42159,128.79877
0.39723095,3.9481142,0.42181596,128.8127
0.39718968,3.9475358,0.42204204,128.82658
0.39714816,3.9469576,0.42226776,128.84045
0.3971068,3.9463792,0.42249367,128.85435
0.3970653,3.9458008,0.42271975,128.86827
0.39702383,3.9452214,0.42294613,128.88223
0.39698243,3.944643,0.4231722,128.89615
0.39694116,3.9440663,0.42339757,128.90996
0.39689958,3.943487,0.42362413,128.92389
0.39685816,3.9429088,0.42385003,128.93779
0.39681682,3.942331,0.42407575,128.95169
0.39677528,3.9417512,0.42430213,128.96562
0.39673403,3.9411752,0.42452762,128.97946
0.39669254,3.9405956,0.4247537,128.9934
0.39665124,3.9400175,0.42497978,129.0073
0.39660966,3.9394388,0.42520586,129.02122
0.39656833,3.9388611,0.42543164,129.0351
0.39652687,3.9382823,0.4256579,129.04903
0.39648542,3.9377036,0.42588386,129.0629
0.39644402,3.9371254,0.4261097,129.0768
0.39640263,3.936548,0.42633554,129.09068
0.39636123,3.9359696,0.42656156,129.10457
0.39631972,3.9353898,0.42678812,129.11855
